country,year,item_code,item,element_code,element,unit,value
Honduras,2001,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2002,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2003,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2004,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2005,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2006,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2007,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2008,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2009,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2010,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2011,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2012,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2013,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2014,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2015,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2016,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2017,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2018,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2019,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2020,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2021,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2022,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2023,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,2024,6792,Open shrubland,7230,Emissions (N2O),kt,0.0
Honduras,1990,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,543471.9374
Honduras,1991,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,543471.9374
Honduras,1992,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,543471.9374
Honduras,1993,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,543471.9374
Honduras,1994,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,543471.9374
Honduras,1995,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,543471.9374
Honduras,1996,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,15380.9662
Honduras,1997,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,79866.7554
Honduras,1998,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,155428.1489
Honduras,1999,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,49878.7174
Honduras,2000,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,99982.9431
Honduras,2001,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,136760.5702
Honduras,2002,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,207659.0332
Honduras,2003,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1245802.0085
Honduras,2004,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,214983.4822
Honduras,2005,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1283462.4436
Honduras,2006,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,691255.4326
Honduras,2007,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,364423.835
Honduras,2008,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,488608.4101
Honduras,2009,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,467751.1619
Honduras,2010,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,425663.8462
Honduras,2011,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,564590.4216
Honduras,2012,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,249437.6059
Honduras,2013,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,697954.9355
Honduras,2014,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,902602.2735
Honduras,2015,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,269173.8434
Honduras,2016,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,510858.0334
Honduras,2017,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,322792.0152
Honduras,2018,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1046871.6732
Honduras,2019,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,779828.7918
Honduras,2020,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1437662.7256
Honduras,2021,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,374154.7113
Honduras,2022,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,231071.0252
Honduras,2023,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1438904.8881
Honduras,2024,6760,Savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1007875.4862
Honduras,1990,6760,Savanna,7246,Burned Area,ha,77679.792
Honduras,1991,6760,Savanna,7246,Burned Area,ha,77679.792
Honduras,1992,6760,Savanna,7246,Burned Area,ha,77679.792
Honduras,1993,6760,Savanna,7246,Burned Area,ha,77679.792
Honduras,1994,6760,Savanna,7246,Burned Area,ha,77679.792
Honduras,1995,6760,Savanna,7246,Burned Area,ha,77679.792
Honduras,1996,6760,Savanna,7246,Burned Area,ha,2197.2809
Honduras,1997,6760,Savanna,7246,Burned Area,ha,11409.5366
Honduras,1998,6760,Savanna,7246,Burned Area,ha,22204.0212
Honduras,1999,6760,Savanna,7246,Burned Area,ha,7125.531
Honduras,2000,6760,Savanna,7246,Burned Area,ha,14283.278
Honduras,2001,6760,Savanna,7246,Burned Area,ha,19634.6909
Honduras,2002,6760,Savanna,7246,Burned Area,ha,29665.5762
Honduras,2003,6760,Savanna,7246,Burned Area,ha,177998.298
Honduras,2004,6760,Savanna,7246,Burned Area,ha,30756.2295
Honduras,2005,6760,Savanna,7246,Burned Area,ha,183431.5354
Honduras,2006,6760,Savanna,7246,Burned Area,ha,98750.7761
Honduras,2007,6760,Savanna,7246,Burned Area,ha,52060.5479
Honduras,2008,6760,Savanna,7246,Burned Area,ha,69898.6834
Honduras,2009,6760,Savanna,7246,Burned Area,ha,66839.3184
Honduras,2010,6760,Savanna,7246,Burned Area,ha,60809.1209
Honduras,2011,6760,Savanna,7246,Burned Area,ha,80655.7745
Honduras,2012,6760,Savanna,7246,Burned Area,ha,35633.9437
Honduras,2013,6760,Savanna,7246,Burned Area,ha,99734.429
Honduras,2014,6760,Savanna,7246,Burned Area,ha,128996.3492
Honduras,2015,6760,Savanna,7246,Burned Area,ha,38542.0067
Honduras,2016,6760,Savanna,7246,Burned Area,ha,73086.0599
Honduras,2017,6760,Savanna,7246,Burned Area,ha,46113.145
Honduras,2018,6760,Savanna,7246,Burned Area,ha,149739.1672
Honduras,2019,6760,Savanna,7246,Burned Area,ha,111457.2764
Honduras,2020,6760,Savanna,7246,Burned Area,ha,205504.4357
Honduras,2021,6760,Savanna,7246,Burned Area,ha,53450.673
Honduras,2022,6760,Savanna,7246,Burned Area,ha,33045.5919
Honduras,2023,6760,Savanna,7246,Burned Area,ha,205593.2876
Honduras,2024,6760,Savanna,7246,Burned Area,ha,144097.4028
Honduras,1990,6760,Savanna,7225,Emissions (CH4),kt,1.25
Honduras,1991,6760,Savanna,7225,Emissions (CH4),kt,1.25
Honduras,1992,6760,Savanna,7225,Emissions (CH4),kt,1.25
Honduras,1993,6760,Savanna,7225,Emissions (CH4),kt,1.25
Honduras,1994,6760,Savanna,7225,Emissions (CH4),kt,1.25
Honduras,1995,6760,Savanna,7225,Emissions (CH4),kt,1.25
Honduras,1996,6760,Savanna,7225,Emissions (CH4),kt,0.0354
Honduras,1997,6760,Savanna,7225,Emissions (CH4),kt,0.1837
Honduras,1998,6760,Savanna,7225,Emissions (CH4),kt,0.3575
Honduras,1999,6760,Savanna,7225,Emissions (CH4),kt,0.1147
Honduras,2000,6760,Savanna,7225,Emissions (CH4),kt,0.23
Honduras,2001,6760,Savanna,7225,Emissions (CH4),kt,0.3145
Honduras,2002,6760,Savanna,7225,Emissions (CH4),kt,0.4776
Honduras,2003,6760,Savanna,7225,Emissions (CH4),kt,2.8653
Honduras,2004,6760,Savanna,7225,Emissions (CH4),kt,0.4945
Honduras,2005,6760,Savanna,7225,Emissions (CH4),kt,2.952
Honduras,2006,6760,Savanna,7225,Emissions (CH4),kt,1.5899
Honduras,2007,6760,Savanna,7225,Emissions (CH4),kt,0.8382
Honduras,2008,6760,Savanna,7225,Emissions (CH4),kt,1.1238
Honduras,2009,6760,Savanna,7225,Emissions (CH4),kt,1.0758
Honduras,2010,6760,Savanna,7225,Emissions (CH4),kt,0.979
Honduras,2011,6760,Savanna,7225,Emissions (CH4),kt,1.2986
Honduras,2012,6760,Savanna,7225,Emissions (CH4),kt,0.5737
Honduras,2013,6760,Savanna,7225,Emissions (CH4),kt,1.6053
Honduras,2014,6760,Savanna,7225,Emissions (CH4),kt,2.076
Honduras,2015,6760,Savanna,7225,Emissions (CH4),kt,0.6191
Honduras,2016,6760,Savanna,7225,Emissions (CH4),kt,1.175
Honduras,2017,6760,Savanna,7225,Emissions (CH4),kt,0.7424
Honduras,2018,6760,Savanna,7225,Emissions (CH4),kt,2.4078
Honduras,2019,6760,Savanna,7225,Emissions (CH4),kt,1.7936
Honduras,2020,6760,Savanna,7225,Emissions (CH4),kt,3.3066
Honduras,2021,6760,Savanna,7225,Emissions (CH4),kt,0.8606
Honduras,2022,6760,Savanna,7225,Emissions (CH4),kt,0.5315
Honduras,2023,6760,Savanna,7225,Emissions (CH4),kt,3.3095
Honduras,2024,6760,Savanna,7225,Emissions (CH4),kt,2.3181
Honduras,1990,6760,Savanna,7230,Emissions (N2O),kt,0.1141
Honduras,1991,6760,Savanna,7230,Emissions (N2O),kt,0.1141
Honduras,1992,6760,Savanna,7230,Emissions (N2O),kt,0.1141
Honduras,1993,6760,Savanna,7230,Emissions (N2O),kt,0.1141
Honduras,1994,6760,Savanna,7230,Emissions (N2O),kt,0.1141
Honduras,1995,6760,Savanna,7230,Emissions (N2O),kt,0.1141
Honduras,1996,6760,Savanna,7230,Emissions (N2O),kt,0.0032
Honduras,1997,6760,Savanna,7230,Emissions (N2O),kt,0.0168
Honduras,1998,6760,Savanna,7230,Emissions (N2O),kt,0.0326
Honduras,1999,6760,Savanna,7230,Emissions (N2O),kt,0.0105
Honduras,2000,6760,Savanna,7230,Emissions (N2O),kt,0.021
Honduras,2001,6760,Savanna,7230,Emissions (N2O),kt,0.0287
Honduras,2002,6760,Savanna,7230,Emissions (N2O),kt,0.0436
Honduras,2003,6760,Savanna,7230,Emissions (N2O),kt,0.2616
Honduras,2004,6760,Savanna,7230,Emissions (N2O),kt,0.0451
Honduras,2005,6760,Savanna,7230,Emissions (N2O),kt,0.2695
Honduras,2006,6760,Savanna,7230,Emissions (N2O),kt,0.1452
Honduras,2007,6760,Savanna,7230,Emissions (N2O),kt,0.0765
Honduras,2008,6760,Savanna,7230,Emissions (N2O),kt,0.1026
Honduras,2009,6760,Savanna,7230,Emissions (N2O),kt,0.0982
Honduras,2010,6760,Savanna,7230,Emissions (N2O),kt,0.0894
Honduras,2011,6760,Savanna,7230,Emissions (N2O),kt,0.1186
Honduras,2012,6760,Savanna,7230,Emissions (N2O),kt,0.0524
Honduras,2013,6760,Savanna,7230,Emissions (N2O),kt,0.1466
Honduras,2014,6760,Savanna,7230,Emissions (N2O),kt,0.1895
Honduras,2015,6760,Savanna,7230,Emissions (N2O),kt,0.0565
Honduras,2016,6760,Savanna,7230,Emissions (N2O),kt,0.1073
Honduras,2017,6760,Savanna,7230,Emissions (N2O),kt,0.0678
Honduras,2018,6760,Savanna,7230,Emissions (N2O),kt,0.2198
Honduras,2019,6760,Savanna,7230,Emissions (N2O),kt,0.1638
Honduras,2020,6760,Savanna,7230,Emissions (N2O),kt,0.3019
Honduras,2021,6760,Savanna,7230,Emissions (N2O),kt,0.0786
Honduras,2022,6760,Savanna,7230,Emissions (N2O),kt,0.0485
Honduras,2023,6760,Savanna,7230,Emissions (N2O),kt,0.3022
Honduras,2024,6760,Savanna,7230,Emissions (N2O),kt,0.2117
Honduras,1990,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,488137.1934
Honduras,1991,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,488137.1934
Honduras,1992,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,488137.1934
Honduras,1993,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,488137.1934
Honduras,1994,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,488137.1934
Honduras,1995,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,488137.1934
Honduras,1996,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,298517.9077
Honduras,1997,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,264638.6828
Honduras,1998,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,296998.1834
Honduras,1999,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,193722.587
Honduras,2000,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,176494.4351
Honduras,2001,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,129128.0555
Honduras,2002,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,282111.0193
Honduras,2003,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1604778.9574
Honduras,2004,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,31935.7689
Honduras,2005,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1140506.8236
Honduras,2006,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,512671.8567
Honduras,2007,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,309355.7418
Honduras,2008,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,439385.5648
Honduras,2009,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,538914.9843
Honduras,2010,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,131869.9954
Honduras,2011,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1303651.406
Honduras,2012,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,22798.6635
Honduras,2013,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,403459.9533
Honduras,2014,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,557186.8059
Honduras,2015,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,297354.4384
Honduras,2016,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,513085.6548
Honduras,2017,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,202014.6512
Honduras,2018,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,492931.6359
Honduras,2019,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,635730.9596
Honduras,2020,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,1743841.0132
Honduras,2021,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,127701.5719
Honduras,2022,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,223111.1311
Honduras,2023,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,668623.1633
Honduras,2024,6789,Woody savanna,7245,"Burning crop residues (Biomass burned, dry matter)",t,613456.9967
Honduras,1990,6789,Woody savanna,7246,Burned Area,ha,81494.5983
Honduras,1991,6789,Woody savanna,7246,Burned Area,ha,81494.5983
Honduras,1992,6789,Woody savanna,7246,Burned Area,ha,81494.5983
Honduras,1993,6789,Woody savanna,7246,Burned Area,ha,81494.5983
Honduras,1994,6789,Woody savanna,7246,Burned Area,ha,81494.5983
Honduras,1995,6789,Woody savanna,7246,Burned Area,ha,81494.5983
Honduras,1996,6789,Woody savanna,7246,Burned Area,ha,49752.9851
Honduras,1997,6789,Woody savanna,7246,Burned Area,ha,44106.4471
Honduras,1998,6789,Woody savanna,7246,Burned Area,ha,49499.6972
Honduras,1999,6789,Woody savanna,7246,Burned Area,ha,32287.0981
Honduras,2000,6789,Woody savanna,7246,Burned Area,ha,29415.7393
Honduras,2001,6789,Woody savanna,7246,Burned Area,ha,21752.3314
Honduras,2002,6789,Woody savanna,7246,Burned Area,ha,47076.248
Honduras,2003,6789,Woody savanna,7246,Burned Area,ha,267848.147
Honduras,2004,6789,Woody savanna,7246,Burned Area,ha,5390.0086
Honduras,2005,6789,Woody savanna,7246,Burned Area,ha,190228.8573
Honduras,2006,6789,Woody savanna,7246,Burned Area,ha,85445.3095
Honduras,2007,6789,Woody savanna,7246,Burned Area,ha,51568.9167
Honduras,2008,6789,Woody savanna,7246,Burned Area,ha,73298.3086
Honduras,2009,6789,Woody savanna,7246,Burned Area,ha,89896.1666
Honduras,2010,6789,Woody savanna,7246,Burned Area,ha,21987.9585
Honduras,2011,6789,Woody savanna,7246,Burned Area,ha,217371.4837
Honduras,2012,6789,Woody savanna,7246,Burned Area,ha,3828.6526
Honduras,2013,6789,Woody savanna,7246,Burned Area,ha,67416.5837
Honduras,2014,6789,Woody savanna,7246,Burned Area,ha,93210.9533
Honduras,2015,6789,Woody savanna,7246,Burned Area,ha,49664.9418
Honduras,2016,6789,Woody savanna,7246,Burned Area,ha,85726.0226
Honduras,2017,6789,Woody savanna,7246,Burned Area,ha,33794.2319
Honduras,2018,6789,Woody savanna,7246,Burned Area,ha,82472.9011
Honduras,2019,6789,Woody savanna,7246,Burned Area,ha,106109.1613
Honduras,2020,6789,Woody savanna,7246,Burned Area,ha,291506.3943
Honduras,2021,6789,Woody savanna,7246,Burned Area,ha,21302.8461
Honduras,2022,6789,Woody savanna,7246,Burned Area,ha,37300.6799
Honduras,2023,6789,Woody savanna,7246,Burned Area,ha,111610.4565
Honduras,2024,6789,Woody savanna,7246,Burned Area,ha,102473.8233
Honduras,1990,6789,Woody savanna,7225,Emissions (CH4),kt,1.1227
Honduras,1991,6789,Woody savanna,7225,Emissions (CH4),kt,1.1227
Honduras,1992,6789,Woody savanna,7225,Emissions (CH4),kt,1.1227
Honduras,1993,6789,Woody savanna,7225,Emissions (CH4),kt,1.1227
Honduras,1994,6789,Woody savanna,7225,Emissions (CH4),kt,1.1227
Honduras,1995,6789,Woody savanna,7225,Emissions (CH4),kt,1.1227
Honduras,1996,6789,Woody savanna,7225,Emissions (CH4),kt,0.6866
Honduras,1997,6789,Woody savanna,7225,Emissions (CH4),kt,0.6087
Honduras,1998,6789,Woody savanna,7225,Emissions (CH4),kt,0.6831
Honduras,1999,6789,Woody savanna,7225,Emissions (CH4),kt,0.4456
Honduras,2000,6789,Woody savanna,7225,Emissions (CH4),kt,0.4059
Honduras,2001,6789,Woody savanna,7225,Emissions (CH4),kt,0.297
Honduras,2002,6789,Woody savanna,7225,Emissions (CH4),kt,0.6489
Honduras,2003,6789,Woody savanna,7225,Emissions (CH4),kt,3.691
Honduras,2004,6789,Woody savanna,7225,Emissions (CH4),kt,0.0735
Honduras,2005,6789,Woody savanna,7225,Emissions (CH4),kt,2.6232
Honduras,2006,6789,Woody savanna,7225,Emissions (CH4),kt,1.1791
Honduras,2007,6789,Woody savanna,7225,Emissions (CH4),kt,0.7115
Honduras,2008,6789,Woody savanna,7225,Emissions (CH4),kt,1.0106
Honduras,2009,6789,Woody savanna,7225,Emissions (CH4),kt,1.2395
Honduras,2010,6789,Woody savanna,7225,Emissions (CH4),kt,0.3033
Honduras,2011,6789,Woody savanna,7225,Emissions (CH4),kt,2.9984
Honduras,2012,6789,Woody savanna,7225,Emissions (CH4),kt,0.0524
Honduras,2013,6789,Woody savanna,7225,Emissions (CH4),kt,0.928
Honduras,2014,6789,Woody savanna,7225,Emissions (CH4),kt,1.2815
Honduras,2015,6789,Woody savanna,7225,Emissions (CH4),kt,0.6839
Honduras,2016,6789,Woody savanna,7225,Emissions (CH4),kt,1.1801
Honduras,2017,6789,Woody savanna,7225,Emissions (CH4),kt,0.4646
Honduras,2018,6789,Woody savanna,7225,Emissions (CH4),kt,1.1337
Honduras,2019,6789,Woody savanna,7225,Emissions (CH4),kt,1.4622
Honduras,2020,6789,Woody savanna,7225,Emissions (CH4),kt,4.0108
Honduras,2021,6789,Woody savanna,7225,Emissions (CH4),kt,0.2937
Honduras,2022,6789,Woody savanna,7225,Emissions (CH4),kt,0.5132
Honduras,2023,6789,Woody savanna,7225,Emissions (CH4),kt,1.5378
Honduras,2024,6789,Woody savanna,7225,Emissions (CH4),kt,1.411
Honduras,1990,6789,Woody savanna,7230,Emissions (N2O),kt,0.1025
Honduras,1991,6789,Woody savanna,7230,Emissions (N2O),kt,0.1025
Honduras,1992,6789,Woody savanna,7230,Emissions (N2O),kt,0.1025
Honduras,1993,6789,Woody savanna,7230,Emissions (N2O),kt,0.1025
Honduras,1994,6789,Woody savanna,7230,Emissions (N2O),kt,0.1025
Honduras,1995,6789,Woody savanna,7230,Emissions (N2O),kt,0.1025
Honduras,1996,6789,Woody savanna,7230,Emissions (N2O),kt,0.0627
Honduras,1997,6789,Woody savanna,7230,Emissions (N2O),kt,0.0556
Honduras,1998,6789,Woody savanna,7230,Emissions (N2O),kt,0.0624
Honduras,1999,6789,Woody savanna,7230,Emissions (N2O),kt,0.0407
Honduras,2000,6789,Woody savanna,7230,Emissions (N2O),kt,0.0371
Honduras,2001,6789,Woody savanna,7230,Emissions (N2O),kt,0.0271
Honduras,2002,6789,Woody savanna,7230,Emissions (N2O),kt,0.0592
Honduras,2003,6789,Woody savanna,7230,Emissions (N2O),kt,0.337
Honduras,2004,6789,Woody savanna,7230,Emissions (N2O),kt,0.0067
Honduras,2005,6789,Woody savanna,7230,Emissions (N2O),kt,0.2395
Honduras,2006,6789,Woody savanna,7230,Emissions (N2O),kt,0.1077
Honduras,2007,6789,Woody savanna,7230,Emissions (N2O),kt,0.065
Honduras,2008,6789,Woody savanna,7230,Emissions (N2O),kt,0.0923
Honduras,2009,6789,Woody savanna,7230,Emissions (N2O),kt,0.1132
Honduras,2010,6789,Woody savanna,7230,Emissions (N2O),kt,0.0277
Honduras,2011,6789,Woody savanna,7230,Emissions (N2O),kt,0.2738
Honduras,2012,6789,Woody savanna,7230,Emissions (N2O),kt,0.0048
Honduras,2013,6789,Woody savanna,7230,Emissions (N2O),kt,0.0847
Honduras,2014,6789,Woody savanna,7230,Emissions (N2O),kt,0.117
Honduras,2015,6789,Woody savanna,7230,Emissions (N2O),kt,0.0624
Honduras,2016,6789,Woody savanna,7230,Emissions (N2O),kt,0.1077
Honduras,2017,6789,Woody savanna,7230,Emissions (N2O),kt,0.0424
Honduras,2018,6789,Woody savanna,7230,Emissions (N2O),kt,0.1035
Honduras,2019,6789,Woody savanna,7230,Emissions (N2O),kt,0.1335
Honduras,2020,6789,Woody savanna,7230,Emissions (N2O),kt,0.3662
Honduras,2021,6789,Woody savanna,7230,Emissions (N2O),kt,0.0268
Honduras,2022,6789,Woody savanna,7230,Emissions (N2O),kt,0.0469
Honduras,2023,6789,Woody savanna,7230,Emissions (N2O),kt,0.1404
Honduras,2024,6789,Woody savanna,7230,Emissions (N2O),kt,0.1288
Honduras,1990,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1991,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1992,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1993,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1994,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1995,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1996,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1997,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1998,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1999,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2000,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2001,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2002,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2003,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2004,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2005,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2006,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2007,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2008,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2009,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2010,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2011,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2012,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2013,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2014,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2015,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2016,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2017,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2018,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2019,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2020,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2021,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2022,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2023,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,2024,6993,Fires in organic soils,7245,"Burning crop residues (Biomass burned, dry matter)",t,0.0
Honduras,1990,6993,Fires in organic soils,7246,Burned Area,ha,0.0
Honduras,1991,6993,Fires in organic soils,7246,Burned Area,ha,0.0
Honduras,1992,6993,Fires in organic soils,7246,Burned Area,ha,0.0
Honduras,1993,6993,Fires in organic soils,7246,Burned Area,ha,0.0
Honduras,1994,6993,Fires in organic soils,7246,Burned Area,ha,0.0
